car_id,model,car_type,fuel_type,target_class,min_rating,mean_rating,max_speed,driver_rating_mean,driver_accident_mean,avg_destroy_degree,total_work_duration,speed_avg_mean,speed_avg_std,year,price,power,box
x-5000537P,Kia Rio X,economy,petrol,electro_bug,0.0,4.205287356321839,172.16809130590545,8.020689655172413,7.563218390804598,3.3705882352941177,821,49.54022988505747,14.537418013189276,2020.0,944900.0,100.0,Механическая
D-7880387d,Kia Rio X-line,economy,petrol,electro_bug,0.0,4.038793103448276,193.83730520037955,7.950574712643679,7.425287356321839,3.488235294117647,857,50.58620689655172,15.006396881960429,2020.0,944900.0,100.0,Механическая
H31712627R,VW Polo,economy,petrol,engine_check,0.1,4.482586206896552,175.46332580274452,8.122988505747127,14.81967213114754,2.588235294117647,910,44.2816091954023,10.537903277597849,,,,
f-7760435s,Renault Kaptur,standart,petrol,engine_overheat,0.1,4.057413793103448,189.0,7.899999999999999,9.31791907514451,4.597058823529412,862,49.798850574712645,13.177305716815615,2020.0,1140000.0,114.0,Механическая
a-1602414F,Smart ForTwo,economy,petrol,wheel_shake,0.1,4.6674712643678165,138.71593872781463,8.182183908045976,19.5655737704918,3.5323529411764705,937,44.40229885057471,9.773101897366018,2014.0,890000.0,71.0,Механическая
y-4993026F,Kia Rio X,economy,petrol,gear_stick,0.1,4.526494252873563,108.41344840053908,7.768965517241379,9.022988505747126,3.5205882352941176,850,45.14942528735632,11.462962459081702,2020.0,944900.0,100.0,Механическая
a15377311f,Audi Q3,premium,petrol,another_bug,0.1,4.6482758620689655,200.0,8.059195402298851,14.61111111111111,4.526470588235294,906,43.41954022988506,9.622460948254576,2014.0,2045000.0,150.0,Механическая
U-1696081V,Kia Rio X,economy,petrol,wheel_shake,0.1,4.732586206896552,129.36116373687366,8.063793103448276,15.85593220338983,3.5176470588235293,952,43.833333333333336,9.568785556838195,2020.0,944900.0,100.0,Механическая
s19224549D,Smart ForFour,economy,petrol,engine_check,0.1,4.250344827586207,147.89459568795888,8.11264367816092,20.661016949152543,3.076470588235294,879,45.09770114942529,10.712031774716788,2014.0,890000.0,71.0,Механическая
w20823113G,Kia Rio,economy,petrol,break_bug,0.1,5.1370689655172415,112.92369444208909,7.986781609195402,6.7298850574712645,3.764705882352941,907,44.01149425287356,10.919563239347855,2020.0,944900.0,100.0,Механическая
l-1349820J,MINI CooperSE,business,electro,another_bug,0.1,4.554540229885058,171.49630932076633,8.133333333333333,18.36065573770492,3.8794117647058814,854,45.00574712643678,10.987905661492492,2014.0,1950000.0,231.0,Классический автомат
R-2948274o,VW Polo,economy,petrol,break_bug,0.1,5.1658045977011495,114.41908243397704,7.991379310344827,7.540229885057471,4.420588235294118,860,42.9080459770115,9.993214095156327,,,,
t16782318O,Renault Sandero,standart,petrol,engine_overheat,0.1,4.417701149425287,197.9640772229021,7.859770114942528,8.86046511627907,3.226470588235294,971,48.83908045977012,12.349789788497551,2018.0,697000.0,82.0,Механическая
Y-1457465R,VW Polo,economy,petrol,electro_bug,0.0,4.107873563218391,180.8041498787537,8.038505747126438,7.545977011494253,2.7823529411764705,823,49.51724137931034,14.286387125018978,,,,
v-2144197C,Kia Sportage,standart,petrol,engine_check,0.1,4.462701149425287,155.0,8.087356321839081,17.1640625,3.432352941176471,871,44.1551724137931,10.86086742850595,2018.0,1544900.0,150.0,Механическая
x-2014093y,Nissan Qashqai,standart,petrol,electro_bug,0.0,4.141896551724138,183.0,7.935057471264368,7.448275862068965,3.014705882352941,855,49.98275862068966,14.750908324312311,2017.0,1413000.0,115.0,Механическая
d-4591998F,Smart Coupe,economy,petrol,break_bug,0.36,5.323620689655172,119.55459960465902,8.02471264367816,7.35632183908046,2.7294117647058824,809,45.4367816091954,11.566546488670378,,,,
r-2090723O,Smart Coupe,economy,petrol,break_bug,0.1,5.164080459770115,94.15208521064528,7.925287356321839,7.528735632183908,3.923529411764706,941,43.5,9.789548514390589,,,,
U-1191921E,Fiat 500,business,petrol,engine_ignition,0.1,3.9528735632183913,179.90691797230951,8.100574712643677,7.281609195402299,3.047058823529412,841,48.798850574712645,14.635051710041129,2015.0,990000.0,100.0,Механическая
r-1970023T,VW Polo VI,economy,petrol,wheel_shake,0.1,4.748563218390805,135.82354914244408,8.092528735632184,16.470588235294116,3.302941176470588,966,44.05747126436781,9.79719946045581,,,,
S-1674892M,Hyundai Solaris,economy,petrol,electro_bug,0.0,4.377241379310345,183.9983673134217,8.0183908045977,7.827586206896552,4.167647058823529,926,50.14367816091954,15.578888940248076,2020.0,780000.0,100.0,Механическая
G-2162452R,Fiat 500,business,petrol,gear_stick,0.1,4.697413793103449,117.55067572372576,7.889080459770115,9.367816091954024,3.252941176470588,727,44.45402298850575,9.610065828333434,2015.0,990000.0,100.0,Механическая
A80378730d,Kia Rio X,economy,petrol,wheel_shake,0.1,4.619080459770115,161.10589592785493,8.15632183908046,16.51304347826087,3.1911764705882355,908,42.4367816091954,9.276985195739616,2020.0,944900.0,100.0,Механическая
u-1819284w,Renault Sandero,standart,petrol,another_bug,0.1,4.74367816091954,197.0,8.082183908045977,17.66393442622951,3.9676470588235295,916,46.44252873563219,11.034608009138994,2018.0,697000.0,82.0,Механическая
v-1209318r,Kia Rio X-line,economy,petrol,engine_fuel,0.1,4.197126436781609,167.88180944136872,8.157471264367816,16.085271317829456,3.235294117647059,930,49.94252873563219,13.73645949945234,2020.0,944900.0,100.0,Механическая
p-3416801F,VW Tiguan,economy,petrol,engine_overheat,0.1,4.186551724137932,191.6125521679012,7.85632183908046,8.459770114942529,3.9558823529411766,935,48.67816091954023,13.296089435848948,,,,
g11810192a,VW Tiguan,economy,petrol,engine_check,0.1,4.656034482758621,150.0,8.033333333333333,15.970873786407768,2.4441176470588237,787,45.13218390804597,11.048490015344246,,,,
b46831044u,Hyundai Solaris,economy,petrol,engine_fuel,0.1,4.211436781609195,169.9727719909754,8.168390804597701,17.4765625,4.505882352941176,1037,50.05747126436781,15.248884217184926,2020.0,780000.0,100.0,Механическая
y22428950Y,VW Polo,economy,petrol,gear_stick,0.1,4.601494252873563,92.5087780636002,7.772988505747127,8.39080459770115,3.770588235294117,948,44.793103448275865,9.27566015105079,,,,
v20100933V,Kia Sportage,standart,petrol,engine_overheat,0.1,4.300402298850575,188.063740776142,7.801724137931035,9.045977011494251,3.217647058823529,816,51.66091954022989,15.0196392152188,2018.0,1544900.0,150.0,Механическая
d12165520i,Audi Q3,premium,petrol,electro_bug,0.0,4.220862068965517,167.61970051996792,7.957471264367816,6.586206896551724,3.614705882352941,746,48.04597701149425,13.87592254578333,2014.0,2045000.0,150.0,Механическая
l-2243901f,Smart Coupe,economy,petrol,engine_check,0.74,4.512298850574712,176.3475000243388,8.126436781609195,16.8135593220339,2.723529411764705,864,44.02298850574713,9.845015183593423,,,,
m16922194d,Smart ForFour,economy,petrol,gear_stick,0.1,4.764827586206897,120.21069939675448,7.851724137931034,9.19186046511628,3.6588235294117646,988,45.4080459770115,10.309664565006983,2014.0,890000.0,71.0,Механическая
t-1587546h,Smart ForFour,economy,petrol,engine_fuel,0.1,4.16367816091954,161.20060416831777,8.059195402298851,18.33333333333333,3.144117647058824,773,49.51149425287356,13.788131993909465,2014.0,890000.0,71.0,Механическая
d86346817o,Smart ForFour,economy,petrol,engine_overheat,0.1,4.081149425287356,194.65416658110172,7.882183908045977,9.267441860465116,3.5294117647058822,978,49.47701149425287,14.637707274508609,2014.0,890000.0,71.0,Механическая
l79825102V,Smart Coupe,economy,petrol,wheel_shake,0.1,4.744252873563219,158.98448056840908,8.091379310344829,12.991869918699187,3.8617647058823534,939,44.7816091954023,10.784194479640687,,,,
C-1658821I,Kia Sportage,standart,petrol,another_bug,0.1,4.430804597701149,184.8557951501857,8.092528735632184,15.095652173913043,3.0,934,44.41954022988506,10.48764027945849,2018.0,1544900.0,150.0,Механическая
n-2084367B,VW Polo,economy,petrol,engine_fuel,0.1,4.422643678160919,158.72552066023994,8.100574712643677,18.0,3.576470588235294,904,50.7183908045977,14.172594483359129,,,,
z19301567i,VW Tiguan,economy,petrol,engine_overheat,0.1,3.931551724137931,186.7631212841916,7.758620689655173,8.781609195402298,3.414705882352941,831,50.32183908045977,14.79141623665881,,,,
H-4823323i,Renault Sandero,standart,petrol,break_bug,0.1,5.448103448275862,128.67395470361598,8.031609195402298,7.32183908045977,3.647058823529412,867,44.82183908045977,11.100038278196314,2018.0,697000.0,82.0,Механическая
n31353865P,Kia Rio X-line,economy,petrol,engine_fuel,0.1,3.9669540229885056,165.72900522983534,8.158620689655171,18.766666666666666,4.155882352941177,930,49.241379310344826,14.05724507600861,2020.0,944900.0,100.0,Механическая
i-1314717a,VW Polo,economy,petrol,engine_check,0.1,4.358735632183908,153.7975379620222,8.135057471264368,15.791304347826086,3.6176470588235294,866,44.58620689655172,10.77467779021526,,,,
g88708259n,VW Polo VI,economy,petrol,electro_bug,0.0,4.170344827586207,187.2505821065114,8.019540229885058,6.936781609195402,4.382352941176471,929,50.86206896551724,15.714337486227484,,,,
M10208049m,Audi A4,premium,petrol,engine_overheat,0.1,4.4110344827586205,189.51007170389656,7.807471264367816,9.022988505747126,3.1852941176470586,839,49.04022988505747,14.000561175954523,2015.0,2125000.0,150.0,Робот с одним сцеплением
p10312031l,VW Polo VI,economy,petrol,wheel_shake,0.33,4.538390804597701,123.70873652922684,8.093103448275862,14.782945736434108,3.876470588235295,822,45.08620689655172,10.958066919667258,,,,
j15820254t,Kia Sportage,standart,petrol,engine_fuel,0.1,4.173908045977012,167.11877960599983,8.136781609195403,15.641666666666667,3.1323529411764706,831,50.10344827586207,14.861623374057691,2018.0,1544900.0,150.0,Механическая
b11219834D,VW Polo,economy,petrol,engine_check,0.1,4.630632183908046,168.6074237980778,8.08448275862069,16.049180327868854,2.4705882352941178,960,45.367816091954026,11.511858618163926,,,,
g27845738D,Kia Rio X-line,economy,petrol,wheel_shake,0.12,4.766551724137931,118.0,7.903448275862069,15.328125,2.75,892,44.80459770114943,10.024639102909314,2020.0,944900.0,100.0,Механическая
a-2277951A,Kia Sportage,standart,petrol,engine_fuel,0.1,3.9064367816091954,182.901613754258,8.055172413793104,15.25,3.991176470588235,968,48.14942528735632,14.590383035562963,2018.0,1544900.0,150.0,Механическая
b-8541663W,Renault Sandero,standart,petrol,engine_ignition,0.1,3.972816091954023,192.64610498692457,7.952298850574713,6.649425287356322,3.0352941176470587,974,50.21264367816092,13.506823833914224,2018.0,697000.0,82.0,Механическая
c-1328664u,Smart ForFour,economy,petrol,break_bug,0.1,5.311896551724137,120.00098648808525,8.000574712643678,6.862068965517241,4.264705882352941,975,43.05172413793103,9.782766043457876,2014.0,890000.0,71.0,Механическая
q-1501864D,VW Polo,economy,petrol,gear_stick,0.4,4.06867816091954,106.35772778014424,7.820114942528736,9.436781609195402,3.6,824,45.172413793103445,10.498782639644029,,,,
P-2028474q,Renault Kaptur,standart,petrol,engine_overheat,0.1,4.4222413793103446,171.0,7.863218390804598,9.482758620689657,3.5176470588235293,874,49.0632183908046,13.169922072114009,2020.0,1140000.0,114.0,Механическая
b-1943502r,Smart ForTwo,economy,petrol,break_bug,0.1,5.625689655172414,105.46758568154976,8.040229885057471,7.712643678160919,3.779411764705882,902,43.05172413793103,9.009479427442969,2014.0,890000.0,71.0,Механическая
X13904036v,Hyundai Solaris,economy,petrol,engine_check,0.1,4.579770114942528,166.23919367735942,8.086206896551724,18.641666666666666,2.411764705882353,844,44.98275862068966,10.810225376598044,2020.0,780000.0,100.0,Механическая
p22201009c,Skoda Rapid,economy,petrol,another_bug,0.1,4.871896551724138,200.0,8.03735632183908,15.208,3.426470588235294,843,45.49425287356322,10.3531554634948,2019.0,847000.0,90.0,Механическая
b-1731846p,Smart ForFour,economy,petrol,engine_overheat,0.1,3.955574712643678,191.08191454102663,7.780459770114942,9.202312138728324,4.147058823529412,862,50.62068965517241,15.41093477061938,2014.0,890000.0,71.0,Механическая
m-1232449r,Renault Kaptur,standart,petrol,engine_overheat,0.1,4.268735632183908,188.0,7.802873563218391,8.804597701149426,3.385294117647059,929,48.75862068965517,14.275542379371585,2020.0,1140000.0,114.0,Механическая
s73955878e,Nissan Qashqai,standart,petrol,gear_stick,0.1,4.283448275862069,94.85281121983088,7.887931034482759,9.402298850574711,4.229411764705882,1013,44.11494252873563,9.004719748128904,2017.0,1413000.0,115.0,Механическая
w21104807B,Kia Rio X,economy,petrol,engine_ignition,0.1,3.8601149425287353,186.0,7.966091954022988,7.390804597701149,2.485294117647059,825,48.85632183908046,13.538087578925792,2020.0,944900.0,100.0,Механическая
Y-8714590s,Hyundai Solaris,economy,petrol,electro_bug,0.0,3.753275862068966,195.0,8.005172413793105,7.528735632183908,2.9794117647058824,839,49.96551724137931,14.654359390736952,2020.0,780000.0,100.0,Механическая
n-6604555n,VW Polo VI,economy,petrol,electro_bug,0.0,4.049597701149425,200.0,7.975862068965517,7.431034482758621,5.002941176470588,957,48.86206896551724,14.120187994125146,,,,
B20112755F,Smart ForTwo,economy,petrol,engine_ignition,0.1,4.077528735632184,199.0133679261376,8.025862068965518,8.126436781609195,2.8000000000000003,845,50.798850574712645,13.87307446829925,2014.0,890000.0,71.0,Механическая
r-1818598c,Kia Sportage,standart,petrol,electro_bug,0.0,4.50603448275862,174.11864582581347,8.030459770114943,8.35632183908046,3.088235294117647,916,49.270114942528735,15.13681432678588,2018.0,1544900.0,150.0,Механическая
b48529290x,VW Polo,economy,petrol,break_bug,0.1,5.3196551724137935,105.92153806100768,7.967816091954023,6.896551724137931,3.5323529411764705,807,44.10919540229885,10.40034606120446,,,,
P91727327m,Smart ForFour,economy,petrol,wheel_shake,0.1,4.596781609195403,165.4200676391832,8.057471264367816,17.336,3.4000000000000004,747,45.32758620689656,10.180545764299644,2014.0,890000.0,71.0,Механическая
J20066002Q,VW Tiguan,economy,petrol,engine_ignition,0.1,3.8718390804597695,189.418776342528,7.93735632183908,7.057471264367816,2.9352941176470586,916,49.8448275862069,14.098499560396297,,,,
P-2704218g,VW Polo,economy,petrol,engine_check,0.1,4.393218390804598,168.0,8.089080459770114,16.805084745762713,3.338235294117647,888,43.82758620689656,8.822864275523981,,,,
l-1379405m,Kia Rio X-line,economy,petrol,electro_bug,0.0,4.299080459770114,184.30251364324383,7.975287356321839,7.649425287356322,3.161764705882353,837,50.2528735632184,14.401122620662822,2020.0,944900.0,100.0,Механическая
C-1517922h,VW Polo,economy,petrol,engine_overheat,0.1,4.022068965517241,197.3040592334933,7.900574712643678,10.06896551724138,3.9,864,48.53448275862069,13.867517896908888,,,,
I-3302827r,Kia Sportage,standart,petrol,gear_stick,0.1,4.560919540229885,117.35411293271132,7.788505747126437,9.17816091954023,4.447058823529411,1042,44.45977011494253,9.675431728744655,2018.0,1544900.0,150.0,Механическая
t-2006618I,Audi A3,premium,petrol,electro_bug,0.0,4.272586206896551,200.0,7.9977011494252865,7.0344827586206895,4.3088235294117645,797,48.5632183908046,13.27538567148225,2016.0,1645000.0,150.0,Робот с одним сцеплением
E-6273926P,Hyundai Solaris,economy,petrol,wheel_shake,0.1,4.597701149425287,119.0,8.080459770114942,19.1404958677686,3.447058823529412,871,43.63793103448276,9.035635825429374,2020.0,780000.0,100.0,Механическая
a10698807I,Hyundai Solaris,economy,petrol,break_bug,0.35,5.450287356321839,116.39574633496532,8.059195402298851,7.557471264367816,3.3911764705882352,714,44.47701149425287,9.86012230281434,2020.0,780000.0,100.0,Механическая
A15941630F,Kia Sportage,standart,petrol,engine_overheat,0.1,4.21816091954023,191.6640187876739,7.829310344827586,9.196531791907514,3.0205882352941176,711,50.62643678160919,14.655330737379895,2018.0,1544900.0,150.0,Механическая
