car_id,model,year,mod,price,engine,power,box,trans,body
T81007701m,Audi A3,2016,35 1.4 7AMТ Premium,1645000,Бензин,150,Робот с одним сцеплением,Передний,Седан
c15981745N,Kia Rio X-line,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
x17396712H,Renault Sandero,2018,1.6 5MT Access,697000,Бензин,82,Механическая,Передний,Хэтчбек
i28678068z,Skoda Rapid,2019,1.6 5MT Entry,847000,Бензин,90,Механическая,Передний,Хэтчбек
h19917788i,Kia Rio X-line,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
h19371905Z,Renault Sandero,2018,1.6 5MT Access,697000,Бензин,82,Механическая,Передний,Хэтчбек
k46522161e,Smart ForTwo,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
K-5008643Z,volkswagen Polo,2020,1.6 5MT Origin,877900,Бензин,90,Механическая,Передний,Лифтбэк
t10067949t,Hyundai Solaris,2020,1.4 6MT Active,780000,Бензин,100,Механическая,Передний,Седан
i-6289789v,volkswagen Polo,2020,1.6 5MT Origin,877900,Бензин,90,Механическая,Передний,Лифтбэк
s10053140L,Renault Sandero,2018,1.6 5MT Access,697000,Бензин,82,Механическая,Передний,Хэтчбек
C50021983M,Kia Rio X,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
b-1088056N,volkswagen Polo,2020,1.6 5MT Origin,877900,Бензин,90,Механическая,Передний,Лифтбэк
B18251939Y,Nissan Qashqai,2017,1.2 6MT XE,1413000,Бензин,115,Механическая,Передний,Внедорожник
j-1094740D,Kia Rio X,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
s-4883893Q,Hyundai Solaris,2020,1.4 6MT Active,780000,Бензин,100,Механическая,Передний,Седан
h22481365A,Renault Sandero,2018,1.6 5MT Access,697000,Бензин,82,Механическая,Передний,Хэтчбек
J87382695C,volkswagen Polo,2020,1.6 5MT Origin,877900,Бензин,90,Механическая,Передний,Лифтбэк
Y-2069784y,Hyundai Solaris,2020,1.4 6MT Active,780000,Бензин,100,Механическая,Передний,Седан
V-2074579X,Renault Sandero,2018,1.6 5MT Access,697000,Бензин,82,Механическая,Передний,Хэтчбек
L10577542G,Smart ForTwo,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
Q75686415a,Renault Sandero,2018,1.6 5MT Access,697000,Бензин,82,Механическая,Передний,Хэтчбек
o-2139524M,volkswagen Tiguan,2020,1.4 6MT Respect,1749900,Бензин,125,Механическая,Передний,Внедорожник
S17148502m,volkswagen Polo,2020,1.6 5MT Origin,877900,Бензин,90,Механическая,Передний,Лифтбэк
G-1837212q,Kia Sportage,2018,2.0 6МТ Classic,1544900,Бензин,150,Механическая,Передний,Внедорожник
s-6339166E,Smart ForFour,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
S21611713i,BMW 320i,,,,,,,,
E-5860609f,Hyundai Solaris,2020,1.4 6MT Active,780000,Бензин,100,Механическая,Передний,Седан
x90842212V,Smart Coupe,,,,,,,,
T-7684106s,Renault Kaptur,2020,1.6 5MT Life,1140000,Бензин,114,Механическая,Передний,Внедорожник
N87823081W,Hyundai Solaris,2020,1.4 6MT Active,780000,Бензин,100,Механическая,Передний,Седан
T-1994249o,Skoda Rapid,2019,1.6 5MT Entry,847000,Бензин,90,Механическая,Передний,Хэтчбек
P-5707632N,Kia Rio,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
U38182084N,Renault Kaptur,2020,1.6 5MT Life,1140000,Бензин,114,Механическая,Передний,Внедорожник
Z-7742856C,volkswagen Polo,2020,1.6 5MT Origin,877900,Бензин,90,Механическая,Передний,Лифтбэк
P-3929445q,Smart Coupe,,,,,,,,
L10623696e,volkswagen Tiguan,2020,1.4 6MT Respect,1749900,Бензин,125,Механическая,Передний,Внедорожник
v-1313221G,Renault Sandero,2018,1.6 5MT Access,697000,Бензин,82,Механическая,Передний,Хэтчбек
Q19968160Q,Nissan Qashqai,2017,1.2 6MT XE,1413000,Бензин,115,Механическая,Передний,Внедорожник
o-4622211t,Nissan Qashqai,2017,1.2 6MT XE,1413000,Бензин,115,Механическая,Передний,Внедорожник
d87894116z,Renault Sandero,2018,1.6 5MT Access,697000,Бензин,82,Механическая,Передний,Хэтчбек
I-2247201A,Mercedes-Benz GLC,2019,2.0 9AT Premium,4690000,Бензин,197,Классический автомат,Полный,Внедорожник
k-1506855X,Skoda Rapid,2019,1.6 5MT Entry,847000,Бензин,90,Механическая,Передний,Хэтчбек
s33252064R,Nissan Qashqai,2017,1.2 6MT XE,1413000,Бензин,115,Механическая,Передний,Внедорожник
T20409757P,Renault Kaptur,2020,1.6 5MT Life,1140000,Бензин,114,Механическая,Передний,Внедорожник
l-6722826Q,Kia Rio X-line,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
k-1717815X,Hyundai Solaris,2020,1.4 6MT Active,780000,Бензин,100,Механическая,Передний,Седан
L18104947J,Kia Sportage,2018,2.0 6МТ Classic,1544900,Бензин,150,Механическая,Передний,Внедорожник
T18811034j,Skoda Rapid,2019,1.6 5MT Entry,847000,Бензин,90,Механическая,Передний,Хэтчбек
V-2090794j,Nissan Qashqai,2017,1.2 6MT XE,1413000,Бензин,115,Механическая,Передний,Внедорожник
C-9746243l,Renault Kaptur,2020,1.6 5MT Life,1140000,Бензин,114,Механическая,Передний,Внедорожник
X60884870R,Nissan Qashqai,2017,1.2 6MT XE,1413000,Бензин,115,Механическая,Передний,Внедорожник
Y-1109697o,Hyundai Solaris,2020,1.4 6MT Active,780000,Бензин,100,Механическая,Передний,Седан
D15509184U,Kia Rio,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
N-1526726d,Smart ForFour,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
D-6635489N,Renault Sandero,2018,1.6 5MT Access,697000,Бензин,82,Механическая,Передний,Хэтчбек
P91939666m,Nissan Qashqai,2017,1.2 6MT XE,1413000,Бензин,115,Механическая,Передний,Внедорожник
D-4712260c,Smart ForFour,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
Y-1242554C,volkswagen Tiguan,2020,1.4 6MT Respect,1749900,Бензин,125,Механическая,Передний,Внедорожник
i-1887608M,Smart ForFour,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
x-8099343c,Renault Sandero,2018,1.6 5MT Access,697000,Бензин,82,Механическая,Передний,Хэтчбек
t-4297703Z,Renault Kaptur,2020,1.6 5MT Life,1140000,Бензин,114,Механическая,Передний,Внедорожник
r-2233973m,Renault Sandero,2018,1.6 5MT Access,697000,Бензин,82,Механическая,Передний,Хэтчбек
M13526722v,BMW 320i,,,,,,,,
F15798669C,volkswagen Tiguan,2020,1.4 6MT Respect,1749900,Бензин,125,Механическая,Передний,Внедорожник
A18300888c,Smart ForFour,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
Y-5441952b,Smart Coupe,,,,,,,,
W-9551883X,Kia Sportage,2018,2.0 6МТ Classic,1544900,Бензин,150,Механическая,Передний,Внедорожник
w-1026142O,Kia Sportage,2018,2.0 6МТ Classic,1544900,Бензин,150,Механическая,Передний,Внедорожник
A-1162143G,volkswagen Polo,2020,1.6 5MT Origin,877900,Бензин,90,Механическая,Передний,Лифтбэк
k-2104004I,volkswagen Tiguan,2020,1.4 6MT Respect,1749900,Бензин,125,Механическая,Передний,Внедорожник
g27722633v,volkswagen Polo,2020,1.6 5MT Origin,877900,Бензин,90,Механическая,Передний,Лифтбэк
Y-5494208v,Kia Sportage,2018,2.0 6МТ Classic,1544900,Бензин,150,Механическая,Передний,Внедорожник
R-9466744L,Kia Rio,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
y-1764725I,volkswagen Polo,2020,1.6 5MT Origin,877900,Бензин,90,Механическая,Передний,Лифтбэк
x11273898z,Smart ForTwo,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
K18176647E,Mercedes-Benz E200,,,,,,,,
q-8257935P,Smart Coupe,,,,,,,,
M16685844b,Renault Kaptur,2020,1.6 5MT Life,1140000,Бензин,114,Механическая,Передний,Внедорожник
W-4238283Z,volkswagen Tiguan,2020,1.4 6MT Respect,1749900,Бензин,125,Механическая,Передний,Внедорожник
a17222056W,volkswagen Polo VI,,,,,,,,
d-2262674v,volkswagen Tiguan,2020,1.4 6MT Respect,1749900,Бензин,125,Механическая,Передний,Внедорожник
B-6462073D,Smart ForTwo,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
e19946044s,volkswagen Polo VI,,,,,,,,
j22108372p,Renault Sandero,2018,1.6 5MT Access,697000,Бензин,82,Механическая,Передний,Хэтчбек
R10132699W,Smart ForTwo,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
I-2007840g,Hyundai Solaris,2020,1.4 6MT Active,780000,Бензин,100,Механическая,Передний,Седан
f-1883871J,volkswagen Polo,2020,1.6 5MT Origin,877900,Бензин,90,Механическая,Передний,Лифтбэк
s27214304y,Renault Kaptur,2020,1.6 5MT Life,1140000,Бензин,114,Механическая,Передний,Внедорожник
O17925622P,Smart ForFour,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
p-1396299V,Smart Coupe,,,,,,,,
d-2149365f,Kia Sportage,2018,2.0 6МТ Classic,1544900,Бензин,150,Механическая,Передний,Внедорожник
m-2086369j,Hyundai Solaris,2020,1.4 6MT Active,780000,Бензин,100,Механическая,Передний,Седан
p-2247293h,Skoda Rapid,2019,1.6 5MT Entry,847000,Бензин,90,Механическая,Передний,Хэтчбек
L17444500d,Renault Kaptur,2020,1.6 5MT Life,1140000,Бензин,114,Механическая,Передний,Внедорожник
w-3453520x,Kia Rio X-line,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
B-1894922s,Kia Rio,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
q-6906576V,Kia Rio X,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
N21592745W,Kia Sportage,2018,2.0 6МТ Classic,1544900,Бензин,150,Механическая,Передний,Внедорожник
U22966546t,Renault Kaptur,2020,1.6 5MT Life,1140000,Бензин,114,Механическая,Передний,Внедорожник
Y97882055f,Smart ForFour,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
P65208168w,volkswagen Polo VI,,,,,,,,
O-1977280N,Skoda Rapid,2019,1.6 5MT Entry,847000,Бензин,90,Механическая,Передний,Хэтчбек
J-5858573C,Kia Sportage,2018,2.0 6МТ Classic,1544900,Бензин,150,Механическая,Передний,Внедорожник
b-1600009O,Kia Rio X,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
k16185001q,volkswagen Polo VI,,,,,,,,
J-1502453c,volkswagen Tiguan,2020,1.4 6MT Respect,1749900,Бензин,125,Механическая,Передний,Внедорожник
h-1184928f,Skoda Rapid,2019,1.6 5MT Entry,847000,Бензин,90,Механическая,Передний,Хэтчбек
w20807148p,Renault Kaptur,2020,1.6 5MT Life,1140000,Бензин,114,Механическая,Передний,Внедорожник
H-2882173Z,Nissan Qashqai,2017,1.2 6MT XE,1413000,Бензин,115,Механическая,Передний,Внедорожник
w33168720l,volkswagen Tiguan,2020,1.4 6MT Respect,1749900,Бензин,125,Механическая,Передний,Внедорожник
Z11132495X,Nissan Qashqai,2017,1.2 6MT XE,1413000,Бензин,115,Механическая,Передний,Внедорожник
W15477386C,Mercedes-Benz E200,,,,,,,,
o53903819E,Kia Sportage,2018,2.0 6МТ Classic,1544900,Бензин,150,Механическая,Передний,Внедорожник
E-1275783r,Skoda Rapid,2019,1.6 5MT Entry,847000,Бензин,90,Механическая,Передний,Хэтчбек
b12599240M,Smart ForFour,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
D44517833b,Kia Rio X,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
j-1377590c,volkswagen Tiguan,2020,1.4 6MT Respect,1749900,Бензин,125,Механическая,Передний,Внедорожник
r-1930669O,Renault Sandero,2018,1.6 5MT Access,697000,Бензин,82,Механическая,Передний,Хэтчбек
N-9452332x,Nissan Qashqai,2017,1.2 6MT XE,1413000,Бензин,115,Механическая,Передний,Внедорожник
