car_id,model,car_type,fuel_type,car_rating,year_to_start,riders,year_to_work,target_reg,target_class,min_rating,mean_rating,total_distance,max_speed,total_rides,driver_age_mean,driver_rating_mean,driver_accident_mean,fix_count,avg_destroy_degree,total_work_duration,unique_work_types,feature_min_max_diff,feature_corner,feature_mean,feature_shift,feature_start,feature_nans,feature_quant
x-1749702B,VW Polo,economy,petrol,4.54,2011,576,2016,41.99,gear_stick,0.1,4.424367816091954,14500234.705658358,125.75424712148347,174,33.40229885057471,7.844827586206897,9.145348837209303,34,2.9647058823529413,895,4,73.591,-0.02324440454676034,-28.851109195402298,698857,1.122,0,-7.1985
x13220328w,Renault Sandero,standart,petrol,2.84,2013,42587,2018,32.56,gear_stick,0.1,4.691149425287357,12104206.22722879,120.54581590443644,174,34.68390804597701,7.863793103448276,9.132947976878613,34,4.082352941176471,699,2,8.001,0.01323107925687095,-1.913310344827586,703031,-0.0,0,0.001
h17414658v,Smart ForFour,economy,petrol,4.56,2015,82544,2017,28.56,engine_overheat,0.1,4.028448275862069,21091461.7600026,192.18985292854663,174,33.88505747126437,7.845977011494253,9.17816091954023,34,3.7735294117647062,832,3,62.721000000000004,0.0639421826110533,4.450132183908046,477552,8.876,0,15.7965
G-4985978n,Renault Kaptur,standart,petrol,4.26,2012,24105,2019,38.69,gear_stick,0.1,4.707356321839081,8361967.030199542,120.80121986750424,174,33.367816091954026,7.8816091954023,8.720930232558139,34,4.214705882352941,950,4,80.106,0.10607850640697898,-23.054603448275863,87617,-14.586,0,-2.83575
b-7040874b,Renault Sandero,standart,petrol,3.9,2014,67561,2018,35.37,electro_bug,0.0,4.18867816091954,11649977.995875219,199.59807184750107,174,35.2816091954023,8.00919540229885,7.350574712643678,34,2.8323529411764703,830,3,52.684,-0.0764975028868802,1.6681379310344826,386741,0.124,0,8.8475
x58863702m,Kia Rio X-line,economy,petrol,4.76,2015,89626,2017,30.18,electro_bug,0.0,4.182816091954023,20635373.397008546,200.0,174,34.5,8.052873563218391,7.312138728323699,34,3.2294117647058824,883,4,39.012,0.008451475030409553,1.8006551724137931,707780,-1.231,0,6.4407499999999995
x84930337h,Kia Rio X-line,economy,petrol,3.54,2014,68064,2019,54.55,engine_overheat,0.1,4.397068965517241,15369070.025524585,188.0051985181376,174,33.293103448275865,7.804597701149425,8.971098265895954,34,3.1323529411764706,761,2,71.339,-0.051270037670047584,-8.451649425287357,709324,14.516,0,9.73675
d18957206x,Renault Kaptur,standart,petrol,4.58,2012,19937,2016,31.46,electro_bug,0.0,4.451896551724138,11468009.614922877,200.0,174,33.14942528735632,7.950574712643679,7.011560693641618,34,3.5617647058823527,885,4,57.129999999999995,-0.011326584912137783,12.393747126436782,420222,-0.295,0,24.031
N-1745703G,Smart Coupe,economy,petrol,4.78,2014,63372,2015,63.13,engine_check,0.32,4.7346551724137935,8076438.013762557,147.0,174,33.5632183908046,8.117816091954023,14.730434782608695,34,2.3676470588235294,987,4,70.878,-0.046844001077543856,18.213275862068965,184027,-3.686,0,21.57125
u24432042k,Kia Rio X-line,economy,petrol,3.06,2013,41027,2020,26.58,break_bug,0.1,5.473448275862069,11895086.403449906,115.50610409218208,174,32.724137931034484,8.036206896551723,7.758620689655173,34,3.1029411764705883,945,4,7.801,0.1276793449860242,-1.769919540229885,663385,-0.0,0,0.001
z30508487R,Renault Sandero,standart,petrol,5.12,2014,63057,2019,35.28,break_bug,0.91,5.509942528735633,13331372.734291783,116.54473072996429,174,33.689655172413794,7.970689655172414,7.448275862068965,34,3.8823529411764706,930,4,63.119,0.00015170272282840768,-1.5258103448275862,735584,1.905,0,8.7515
r16294059S,VW Tiguan,economy,petrol,4.4,2016,110995,2019,31.54,break_bug,0.1,5.205114942528736,7059207.465105991,109.96395808329794,174,35.798850574712645,7.918390804597701,6.655172413793103,34,4.670588235294118,1138,4,29.019,0.18145335363386633,-9.094902298850574,616817,0.493,0,0.49575
H-2108091L,Hyundai Solaris,economy,petrol,4.4,2011,4913,2020,31.36,electro_bug,0.0,4.187068965517241,18315043.308219038,205.83812990827357,174,32.229885057471265,8.046551724137931,7.931034482758621,34,3.4970588235294118,912,4,59.467,-0.08156743974017866,-25.418431034482758,99875,5.577,0,-12.161999999999999
T-1861418l,Kia Rio X,economy,petrol,4.06,2015,90121,2019,59.37,engine_overheat,0.1,3.861034482758621,15927674.800588705,198.8148672077672,174,32.264367816091955,7.847126436781609,8.959302325581396,34,2.661764705882353,833,4,31.801000000000002,0.018014898245137634,-2.670735632183908,274852,2.505,0,3.5995
Y-2287594M,MINI CooperSE,business,electro,6.0,2015,73789,2019,66.59,engine_overheat,0.1,4.035689655172414,14020243.529370654,183.5018292447652,174,34.775862068965516,7.958620689655172,9.442528735632184,34,3.764705882352941,910,3,32.187,0.12833508321340936,-1.3800287356321839,340277,9.705,0,4.11575
S-2262856H,Hyundai Solaris,economy,petrol,6.92,2013,51417,2018,62.59,another_bug,0.1,4.535862068965518,3717613.8223485765,160.0,174,33.50574712643678,8.122413793103448,14.14406779661017,34,3.682352941176471,845,4,9.002,0.10069194173549574,-0.21799425287356325,261531,0.0,0,0.001
n14735502c,VW Polo VI,economy,petrol,2.86,2015,75719,2017,39.9,engine_overheat,0.1,3.9932758620689657,12435252.16971768,193.7577946890529,174,32.06896551724138,7.879310344827586,9.804597701149426,34,3.9470588235294115,774,4,61.31,0.1363392638631256,-19.071603448275862,560724,4.437,0,-2.4095
S42953963r,Nissan Qashqai,standart,petrol,3.92,2013,43976,2016,30.99,engine_overheat,0.1,4.528218390804597,16427714.09490774,178.45263308479238,174,33.166666666666664,7.872413793103448,9.086206896551724,34,4.329411764705882,994,3,34.071,-0.17744747812673564,-7.913614942528736,271016,2.08,0,-3.0549999999999997
T81007701m,Audi A3,premium,petrol,4.24,2015,76607,2021,39.41,engine_fuel,0.1,3.9017816091954023,14993060.770340404,172.2095915259032,174,36.21264367816092,8.208045977011494,15.754098360655737,34,3.4176470588235297,879,4,54.686,-0.08921949836836585,1.6666321839080462,285979,-2.103,0,15.4545
c15981745N,Kia Rio X-line,economy,petrol,3.38,2014,73880,2019,48.72,engine_check,0.11,4.774597701149425,12496081.987946253,173.215408376813,174,34.632183908045974,8.07183908045977,15.968253968253968,34,3.0088235294117647,922,3,74.893,-0.029713520516020667,-1.687712643678161,402118,21.797,0,10.4405
x17396712H,Renault Sandero,standart,petrol,2.12,2015,77686,2022,36.06,break_bug,0.1,5.390114942528736,12207737.228122225,105.36079543684396,174,34.54022988505747,8.017241379310345,7.591954022988506,34,3.6352941176470592,828,5,29.009,0.01627537989162944,-4.9720632183908045,704553,-24.471,0,4.533
i28678068z,Skoda Rapid,economy,petrol,4.98,2016,93644,2016,24.93,gear_stick,0.1,4.485747126436782,13943695.603928769,122.1054694316433,174,33.50574712643678,7.6770114942528735,8.908045977011493,34,4.235294117647059,963,4,29.011999999999997,0.05818794579269757,-6.575609195402299,493714,2.995,0,2.99
h19917788i,Kia Rio X-line,economy,petrol,3.08,2015,76603,2018,39.64,engine_fuel,0.1,4.1451149425287355,10151869.201293573,174.7341170781435,174,33.97126436781609,8.143103448275863,16.48739495798319,34,3.9029411764705877,854,4,14.11,0.20441210941508725,-3.403747126436781,478496,0.0,0,0.001
h19371905Z,Renault Sandero,standart,petrol,4.12,2015,81393,2015,41.77,engine_overheat,0.1,4.200057471264367,16149429.873190012,188.36405095379365,174,32.701149425287355,7.818390804597701,9.38728323699422,34,3.5,855,4,46.631,-0.22111249830887783,7.014764367816092,478231,-6.192,0,16.8475
k46522161e,Smart ForTwo,economy,petrol,3.04,2013,44425,2020,65.36,engine_ignition,0.1,4.126149425287356,9099348.39400224,188.59922276244063,174,34.98275862068966,7.993678160919541,7.183908045977011,34,2.7235294117647055,936,4,15.131,0.07049643401754915,-3.912793103448276,521804,0.0,0,0.0
K-5008643Z,VW Polo,economy,petrol,5.32,2013,40732,2016,29.96,electro_bug,0.0,4.530287356321839,12338438.081319397,168.83702336818885,174,32.52298850574713,7.98735632183908,7.35632183908046,34,3.914705882352941,822,4,10.083,-0.0487173247027582,-0.19843678160919542,144873,0.0,0,0.03775
t10067949t,Hyundai Solaris,economy,petrol,3.68,2011,6562,2014,63.25,another_bug,0.1,4.92051724137931,5284648.086319685,200.0,174,33.0632183908046,8.016091954022988,14.650485436893204,34,3.385294117647059,854,4,67.624,-0.04497693513246558,8.061252873563218,642379,2.002,0,16.646
i-6289789v,VW Polo,economy,petrol,4.66,2013,38996,2021,40.95,engine_fuel,0.1,4.324885057471264,15245570.281670755,198.9851102790705,174,33.252873563218394,8.02816091954023,16.487179487179485,34,3.864705882352941,877,4,31.820999999999998,0.005466683367793494,-4.759672413793103,486770,2.025,0,-1.3485
s10053140L,Renault Sandero,standart,petrol,2.96,2014,67592,2021,42.46,engine_overheat,0.1,4.195402298850575,8931673.127421504,198.29696172295763,174,34.46551724137931,7.863793103448276,9.201149425287356,34,3.7558823529411764,813,3,31.29,0.0974353612237123,10.661867816091954,629124,8.893,0,17.09875
C50021983M,Kia Rio X,economy,petrol,3.82,2015,91515,2017,41.69,engine_overheat,0.1,4.102528735632184,12566188.425432157,185.0,174,33.293103448275865,7.854597701149426,9.300578034682081,34,2.885294117647059,776,5,42.558,-0.005361766623383689,12.725454022988504,43605,33.141,0,22.817249999999998
b-1088056N,VW Polo,economy,petrol,4.32,2013,42442,2016,30.66,gear_stick,0.1,4.544942528735633,11423283.73914174,102.36312326002162,174,33.35057471264368,7.820114942528736,8.477011494252874,34,4.1000000000000005,843,4,49.604,0.16719926023821335,-17.30060344827586,379154,-23.813,0,-10.026
B18251939Y,Nissan Qashqai,standart,petrol,3.48,2012,22551,2017,54.5,engine_ignition,0.1,3.529885057471265,20173678.935639214,192.41429611730396,174,35.333333333333336,7.954022988505747,7.459770114942529,34,3.5205882352941176,986,3,74.36999999999999,-0.011448177700253982,34.98038505747127,24627,-0.099,0,50.542500000000004
j-1094740D,Kia Rio X,economy,petrol,4.8,2011,2201,2018,87.5,another_bug,0.33,4.863620689655172,16346611.967835832,200.0,174,33.37356321839081,8.071264367816093,16.283185840707965,34,3.6470588235294117,796,5,55.024,0.12019318789506575,-8.189528735632184,497113,3.707,0,1.1245
s-4883893Q,Hyundai Solaris,economy,petrol,4.64,2012,21660,2014,45.74,engine_check,0.36,4.605114942528735,11720712.972409587,154.87538931035277,174,32.49425287356322,8.140229885057472,15.635593220338983,34,2.597058823529412,766,4,16.402,-0.05619225473005169,-2.4590632183908046,626774,0.0,0,0.0
h22481365A,Renault Sandero,standart,petrol,3.82,2014,55600,2018,36.04,break_bug,0.23,5.334597701149425,14667373.952607594,126.3256663200996,174,35.67816091954023,7.9637931034482765,6.848837209302325,34,3.4558823529411766,800,3,49.689,0.16659866902374795,-10.733994252873563,479130,4.1,0,-1.174
J87382695C,VW Polo,economy,petrol,3.56,2012,22401,2015,50.5,engine_overheat,0.1,4.439137931034483,12154348.266286993,182.60548182164564,174,33.57471264367816,7.841379310344828,9.23121387283237,34,3.4558823529411766,877,4,59.971,-0.1632239502929027,-2.437683908045977,139662,16.125,0,13.3125
Y-2069784y,Hyundai Solaris,economy,petrol,5.44,2015,75848,2021,55.28,engine_ignition,0.1,4.257068965517242,9580265.72135526,191.6858360156125,174,34.7183908045977,8.008045977011495,6.925287356321839,34,2.7588235294117647,794,4,51.189,0.14645872481484468,24.0275,339048,1.975,0,34.911
V-2074579X,Renault Sandero,standart,petrol,5.26,2011,854,2016,67.14,engine_ignition,0.1,3.9186781609195402,13508834.615513332,195.7886198147718,174,34.47126436781609,7.9655172413793105,6.2298850574712645,34,3.3676470588235294,836,3,49.956999999999994,-0.18825554805241568,2.472959770114943,300769,-1.169,0,13.47325
L10577542G,Smart ForTwo,economy,petrol,4.64,2014,59844,2018,31.14,electro_bug,0.0,4.144597701149425,10872103.522404782,185.3886457839289,174,33.695402298850574,8.035057471264368,7.9655172413793105,34,3.476470588235294,851,3,10.078,0.12915878363699893,-0.2407586206896552,160276,-0.0,0,0.03375
Q75686415a,Renault Sandero,standart,petrol,3.94,2012,21772,2021,67.91,another_bug,0.1,4.5776436781609195,19906123.564015806,176.0,174,33.32183908045977,8.155747126436781,17.51145038167939,34,3.2088235294117644,841,4,9.001999999999999,-0.03840526612263565,-0.32182758620689655,242433,-0.0,0,-0.0
o-2139524M,VW Tiguan,economy,petrol,5.26,2017,121392,2020,30.81,electro_bug,0.0,4.118850574712644,23311593.66636074,200.0,174,37.264367816091955,8.011494252873563,7.316091954022989,34,3.697058823529412,807,4,9.077,-0.011969897214135737,-0.15541954022988505,569192,-0.0,0,0.03375
S17148502m,VW Polo,economy,petrol,2.96,2013,42315,2019,26.89,wheel_shake,0.26,4.793448275862069,14215764.848965382,120.95810584961303,174,33.86206896551724,8.128735632183908,16.034782608695654,34,3.3441176470588236,810,3,53.946000000000005,-0.12922311568447506,-16.664885057471263,267337,-1.249,0,-3.23125
G-1837212q,Kia Sportage,standart,petrol,5.58,2013,40587,2020,76.47,another_bug,0.51,4.89264367816092,6356918.630656627,200.0,174,34.275862068965516,8.078735632183909,15.570175438596491,34,3.1852941176470586,939,4,64.768,0.03473165022787583,-24.18689655172414,86092,0.557,0,-16.24675
s-6339166E,Smart ForFour,economy,petrol,3.76,2015,77709,2018,55.21,engine_ignition,0.1,4.351896551724138,10429177.77426213,177.0,174,34.275862068965516,7.988505747126437,7.258620689655173,34,2.738235294117647,1010,4,15.13,0.11858616497550616,-3.912959770114943,627712,0.0,0,-0.001
S21611713i,BMW 320i,business,petrol,3.34,2013,43648,2018,63.84,engine_check,0.1,4.582988505747127,18056781.720915288,161.5654994070024,174,32.51149425287356,8.205172413793104,19.689655172413794,34,2.9970588235294118,889,5,68.308,-0.05996382607917042,-11.898022988505746,269668,0.966,0,-2.8975
E-5860609f,Hyundai Solaris,economy,petrol,4.22,2013,43146,2019,42.86,engine_ignition,0.1,4.296091954022988,9794138.343080906,199.79393727821412,174,34.49425287356322,7.989655172413793,6.7988505747126435,34,3.6029411764705883,855,4,49.795,-0.0014990115049141905,-6.714885057471265,63087,-3.968,0,6.715
x90842212V,Smart Coupe,economy,petrol,3.06,2016,113384,2017,39.38,engine_fuel,0.1,4.081609195402299,20823424.976601917,175.78415638822744,174,33.62643678160919,8.082183908045977,14.558333333333334,34,4.311764705882353,837,3,42.765,0.02348126984370524,8.115850574712644,709493,0.77,0,21.18775
T-7684106s,Renault Kaptur,standart,petrol,3.64,2011,1868,2016,58.9,engine_overheat,0.1,3.839137931034483,4132175.303161325,186.8551540768896,174,33.82183908045977,7.705747126436782,8.379310344827585,34,3.4911764705882353,760,4,56.554,-0.10842978570447998,-6.657201149425288,278852,18.046,0,7.518750000000001
N87823081W,Hyundai Solaris,economy,petrol,4.16,2013,42692,2019,52.72,another_bug,0.1,4.783735632183908,6225027.698023575,189.39818852180747,174,33.689655172413794,8.060344827586206,15.379310344827585,34,4.414705882352941,1076,4,15.001,0.018435200345503923,-0.1785977011494253,197428,-0.0,0,-0.0
T-1994249o,Skoda Rapid,economy,petrol,5.96,2017,134328,2019,26.97,break_bug,0.1,5.327011494252873,19028439.875764657,116.05664529808578,174,32.270114942528735,7.955172413793104,7.132947976878612,34,3.6705882352941175,972,4,92.52199999999999,0.06999562756064066,-14.276057471264368,275534,-28.766,0,12.438500000000001
P-5707632N,Kia Rio,economy,petrol,4.44,2015,80628,2017,23.95,engine_fuel,0.1,4.0778160919540225,18548389.41466527,169.799549392458,174,33.90229885057471,8.045402298850576,14.450381679389313,34,4.261764705882353,925,4,42.696000000000005,-0.10505396179611819,20.611137931034484,216554,4.415,0,25.321
U38182084N,Renault Kaptur,standart,petrol,4.76,2015,88852,2018,49.83,engine_overheat,0.1,3.8410919540229886,17369255.154692546,185.67124869690383,174,33.0919540229885,7.820689655172414,9.137931034482758,34,3.988235294117647,864,4,44.41,-0.0604972336248658,-4.605770114942529,295040,8.505,0,1.1025
Z-7742856C,VW Polo,economy,petrol,5.48,2015,82505,2021,45.82,engine_ignition,0.1,4.045689655172414,17408603.733610727,191.01309196149637,174,35.44252873563219,7.937931034482759,6.82183908045977,34,3.235294117647059,885,3,47.967000000000006,-0.09296179425658921,25.38527586206897,353142,-1.276,0,33.68025
P-3929445q,Smart Coupe,economy,petrol,7.08,2016,102663,2017,28.26,gear_stick,0.1,4.593448275862069,12488111.553269017,115.25614587701348,174,33.747126436781606,7.934482758620689,9.827586206896552,34,3.3441176470588236,892,4,29.016000000000002,0.2587177306657111,-4.971275862068965,215974,-3.974,0,3.032
L10623696e,VW Tiguan,economy,petrol,3.04,2014,55898,2022,42.87,break_bug,0.1,5.289022988505747,10479011.502345257,128.15571508801298,174,37.333333333333336,8.00287356321839,6.936781609195402,34,3.7205882352941178,845,4,106.441,0.05576241754664457,-49.259551724137935,160539,-21.857,0,-12.659749999999999
v-1313221G,Renault Sandero,standart,petrol,4.68,2014,62754,2018,26.31,electro_bug,0.0,4.206206896551724,15109848.281830765,186.0,174,33.46551724137931,8.022988505747126,7.810344827586207,34,4.05,983,4,10.089,0.06583583913817244,-0.09779310344827587,666771,-0.0,0,0.04575
Q19968160Q,Nissan Qashqai,standart,petrol,3.6,2013,51994,2019,34.41,engine_fuel,0.1,4.181091954022988,16804826.00191286,175.1079929943372,174,32.51724137931034,8.087356321839081,17.666666666666668,34,4.323529411764706,903,4,42.836000000000006,-0.07084861897557625,9.38316091954023,238820,-2.929,0,14.268
o-4622211t,Nissan Qashqai,standart,petrol,4.96,2014,61633,2016,42.85,gear_stick,0.21,4.749310344827586,14492223.98213578,108.6696585193169,174,34.08045977011494,7.8,8.913793103448276,34,2.638235294117647,823,4,61.959,-0.037944493549134886,-7.239879310344827,570976,-19.681,0,2.96575
d87894116z,Renault Sandero,standart,petrol,4.02,2014,59247,2021,55.47,engine_ignition,0.1,4.121609195402299,16386206.716435956,191.06327878463415,174,34.43103448275862,7.924712643678162,7.994252873563219,34,3.1294117647058823,809,4,74.578,-0.1477805957094371,26.242649425287354,423958,-2.204,0,50.4485
I-2247201A,Mercedes-Benz GLC,business,petrol,4.14,2012,21008,2020,34.94,electro_bug,0.0,4.318390804597701,18796612.909790356,167.39570123846588,174,36.94827586206897,8.445977011494252,8.827586206896552,34,4.073529411764706,853,4,52.454,-0.015074375138014937,13.723413793103447,115383,0.456,0,19.908250000000002
k-1506855X,Skoda Rapid,economy,petrol,6.8,2015,81805,2020,32.6,engine_fuel,0.1,3.6567241379310342,9376299.408623097,181.6943327964741,174,33.68390804597701,8.185057471264368,15.264957264957266,34,3.1088235294117648,854,4,15.639,0.07240514248536682,-4.178522988505747,512391,-0.0,0,0.001
s33252064R,Nissan Qashqai,standart,petrol,4.14,2014,72047,2019,59.56,engine_check,0.27,4.262816091954023,13585101.45078708,174.54785166469546,174,34.08620689655172,8.039655172413793,19.105263157894736,34,2.5088235294117647,917,4,74.459,-0.06642899872376898,6.235540229885057,634222,2.878,0,15.08025
T20409757P,Renault Kaptur,standart,petrol,1.9,2012,19216,2020,54.33,engine_ignition,0.1,4.216436781609195,15541940.913882427,182.127664131151,174,35.85632183908046,8.080459770114942,7.206896551724138,34,3.0588235294117645,994,4,41.451,0.04464336638853413,10.75355172413793,283715,-0.195,0,15.83925
